word1 word2 word3 word4 analogous_word similarity
Tokyo Japan Helsinki Finland Finland 0.7938802242279053
Tokyo Japan Islamabad Pakistan Pakistan 0.794365644454956
Tokyo Japan Kabul Afghanistan Afghanistan 0.6684215664863586
Tokyo Japan London England Britain 0.7236440181732178
Tokyo Japan Madrid Spain Spain 0.7904622554779053
Tokyo Japan Moscow Russia Russia 0.8863136768341064
Tokyo Japan Oslo Norway Norway 0.7558910846710205
Tokyo Japan Ottawa Canada Canada 0.7142959237098694
Tokyo Japan Paris France France 0.7889979481697083
Tokyo Japan Rome Italy Italy 0.6944942474365234
Tokyo Japan Stockholm Sweden Sweden 0.81093430519104
Tokyo Japan Tehran Iran Iran 0.8259532451629639
: capital-world    
Abuja Nigeria Accra Ghana Ghana 0.820812463760376
Abuja Nigeria Algiers Algeria Algeria 0.6122236847877502
Abuja Nigeria Amman Jordan Saudi_Arabia 0.5893203020095825
Abuja Nigeria Ankara Turkey Turkey 0.7983395457267761
Abuja Nigeria Antananarivo Madagascar Ivory_Coast 0.5869836807250977
Abuja Nigeria Apia Samoa Samoa 0.635468065738678
Abuja Nigeria Ashgabat Turkmenistan Turkmenistan 0.7997884750366211
Abuja Nigeria Asmara Eritrea Eritrea 0.7606070637702942
Abuja Nigeria Astana Kazakhstan Kazakhstan 0.605826735496521
Abuja Nigeria Athens Greece Greece 0.648247480392456
Abuja Nigeria Baghdad Iraq Mosul 0.6939796209335327
Abuja Nigeria Baku Azerbaijan Azerbaijan 0.8295513391494751
Abuja Nigeria Bamako Mali Burkina_Faso 0.657159686088562
Abuja Nigeria Bangkok Thailand Thailand 0.8079865574836731
Abuja Nigeria Banjul Gambia Gambia 0.7420986890792847
Abuja Nigeria Beijing China China 0.7927124500274658
Abuja Nigeria Beirut Lebanon Lebanon 0.6549971103668213
Abuja Nigeria Belgrade Serbia Serbia 0.7721771001815796
Abuja Nigeria Belmopan Belize Belize 0.6794909238815308
Abuja Nigeria Berlin Germany Germany 0.7027307748794556
Abuja Nigeria Bern Switzerland Switzerland 0.46382495760917664
Abuja Nigeria Bishkek Kyrgyzstan Kyrgyzstan 0.7757459878921509
Abuja Nigeria Bratislava Slovakia Slovakia 0.6935334801673889
Abuja Nigeria Brussels Belgium EU 0.6521424055099487
Abuja Nigeria Bucharest Romania Romania 0.8092629313468933
Abuja Nigeria Budapest Hungary Hungary 0.7768872976303101
Abuja Nigeria Bujumbura Burundi Burundi 0.6933529376983643
Abuja Nigeria Cairo Egypt Egypt 0.7655671238899231
Abuja Nigeria Canberra Australia Australia 0.7502360343933105
Abuja Nigeria Caracas Venezuela Venezuela 0.7877016663551331
Abuja Nigeria Chisinau Moldova Moldova 0.7271924018859863
Abuja Nigeria Conakry Guinea Ivory_Coast 0.6276217699050903
Abuja Nigeria Copenhagen Denmark Denmark 0.6048517227172852
Abuja Nigeria Dakar Senegal Dakar_Rally 0.6292178630828857
Abuja Nigeria Damascus Syria Syria 0.7737542986869812
Abuja Nigeria Dhaka Bangladesh Bangladesh 0.8018217086791992
Abuja Nigeria Doha Qatar Qatar 0.5833138227462769
Abuja Nigeria Dublin Ireland Ireland 0.7485345005989075
Abuja Nigeria Dushanbe Tajikistan Tajikistan 0.7747641801834106
Accra Ghana Algiers Algeria Algeria 0.6677457094192505
Accra Ghana Amman Jordan Egypt 0.5868483781814575
Accra Ghana Ankara Turkey Turkey 0.7672044038772583
Accra Ghana Antananarivo Madagascar Ivory_Coast 0.6179831624031067
Accra Ghana Apia Samoa Samoa 0.6637452244758606
Accra Ghana Ashgabat Turkmenistan Turkmenistan 0.7615431547164917
Accra Ghana Asmara Eritrea Eritrea 0.7354824542999268
Accra Ghana Astana Kazakhstan Kazakhstan 0.5791313052177429
Accra Ghana Athens Greece Greece 0.6338661909103394
Accra Ghana Baghdad Iraq Iraqi 0.7050576210021973
Accra Ghana Baku Azerbaijan Azerbaijan 0.8192062377929688
Accra Ghana Bamako Mali Burkina_Faso 0.6912593841552734
Accra Ghana Bangkok Thailand Thailand 0.7693947553634644
Accra Ghana Banjul Gambia Gambia 0.7658399939537048
Accra Ghana Beijing China China 0.7694889307022095
Accra Ghana Beirut Lebanon Lebanon 0.662429690361023
Accra Ghana Belgrade Serbia Serbia 0.8001102209091187
Accra Ghana Belmopan Belize Belize 0.6377900838851929
Accra Ghana Berlin Germany Germany 0.729083776473999
Accra Ghana Bern Switzerland Switzerland 0.5117602944374084
Accra Ghana Bishkek Kyrgyzstan Kyrgyzstan 0.7502553462982178
Accra Ghana Bratislava Slovakia Slovakia 0.7617656588554382
Accra Ghana Brussels Belgium EU 0.6836615204811096
Accra Ghana Bucharest Romania Romania 0.8058755397796631
Accra Ghana Budapest Hungary Hungary 0.7831284999847412
Accra Ghana Bujumbura Burundi Burundi 0.695062518119812
Accra Ghana Cairo Egypt Egypt 0.7587610483169556
Accra Ghana Canberra Australia Australia 0.758938193321228
Accra Ghana Caracas Venezuela Venezuela 0.7592135667800903
Accra Ghana Chisinau Moldova Moldova 0.7435550093650818
Accra Ghana Conakry Guinea Ivory_Coast 0.6675678491592407
Accra Ghana Copenhagen Denmark Denmark 0.6183564066886902
Accra Ghana Dakar Senegal Senegal 0.6074642539024353
Accra Ghana Damascus Syria Syria 0.7595656514167786
Accra Ghana Dhaka Bangladesh Bangladesh 0.802295446395874
Accra Ghana Doha Qatar Qatar 0.5841162204742432
Accra Ghana Dublin Ireland Ireland 0.7805662155151367
Accra Ghana Dushanbe Tajikistan Tajikistan 0.7409684062004089
Accra Ghana Funafuti Tuvalu Kiribati 0.5314962863922119
Algiers Algeria Amman Jordan Saudi_Arabia 0.6074050664901733
Algiers Algeria Ankara Turkey Turkey 0.6872634887695312
Algiers Algeria Antananarivo Madagascar Ivory_Coast 0.5394629836082458
Algiers Algeria Apia Samoa Samoa 0.5615840554237366
Algiers Algeria Ashgabat Turkmenistan Turkmenistan 0.7168733477592468
Algiers Algeria Asmara Eritrea Eritrea 0.7000830173492432
Algiers Algeria Astana Kazakhstan Kazakhstan 0.5795488357543945
Algiers Algeria Athens Greece Greece 0.6186131238937378
Algiers Algeria Baghdad Iraq Iraqi 0.621858537197113
Algiers Algeria Baku Azerbaijan Azerbaijan 0.7708343863487244
Algiers Algeria Bamako Mali Burkina_Faso 0.6014889478683472
Algiers Algeria Bangkok Thailand Thailand 0.7170093059539795
Algiers Algeria Banjul Gambia Gambia 0.6739144325256348
Algiers Algeria Beijing China China 0.7329220771789551
Algiers Algeria Beirut Lebanon Syria 0.6176486015319824
Algiers Algeria Belgrade Serbia Serbia 0.7389131188392639
Algiers Algeria Belmopan Belize Belize 0.5170232057571411
Algiers Algeria Berlin Germany Germany 0.6803667545318604
Algiers Algeria Bern Switzerland Switzerland 0.5264310240745544
Algiers Algeria Bishkek Kyrgyzstan Kyrgyzstan 0.7209534049034119
Algiers Algeria Bratislava Slovakia Slovakia 0.7155420184135437
Algiers Algeria Brussels Belgium EU 0.6380389928817749
Algiers Algeria Bucharest Romania Romania 0.733254611492157
Algiers Algeria Budapest Hungary Hungary 0.7044358253479004
Algiers Algeria Bujumbura Burundi Burundi 0.6138964891433716
Algiers Algeria Cairo Egypt Egypt 0.7336875796318054
Algiers Algeria Canberra Australia Australia 0.667649507522583
Algiers Algeria Caracas Venezuela Venezuela 0.7136573791503906
Algiers Algeria Chisinau Moldova Moldova 0.6954629421234131
Algiers Algeria Conakry Guinea Ivory_Coast 0.5831710696220398
Algiers Algeria Copenhagen Denmark Denmark 0.617118239402771
Algiers Algeria Dakar Senegal Dakar_Rally 0.5877426266670227
Algiers Algeria Damascus Syria Syria 0.7268879413604736
Algiers Algeria Dhaka Bangladesh Bangladesh 0.7315231561660767
Algiers Algeria Doha Qatar Qatar 0.5988196730613708
Algiers Algeria Dublin Ireland Ireland 0.69598388671875
Algiers Algeria Dushanbe Tajikistan Tajikistan 0.7238075733184814
Algiers Algeria Funafuti Tuvalu Kiribati 0.47552603483200073
Algiers Algeria Gaborone Botswana Botswana 0.6826015114784241
Amman Jordan Ankara Turkey Turkey 0.5992019176483154
Amman Jordan Antananarivo Madagascar Mohamed_Berte 0.4133456349372864
Amman Jordan Apia Samoa Siua 0.4806203842163086
Amman Jordan Ashgabat Turkmenistan Turkmenistan 0.536689043045044
Amman Jordan Asmara Eritrea Eritrea 0.527511715888977
Amman Jordan Astana Kazakhstan Garmin_Cervélo 0.5214587450027466
Amman Jordan Athens Greece Jarred_Gambrell 0.5088173151016235
Amman Jordan Baghdad Iraq Iraqi 0.5126103758811951
Amman Jordan Baku Azerbaijan Azerbaijan 0.5811299085617065
Amman Jordan Bamako Mali Senegal 0.48714137077331543
Amman Jordan Bangkok Thailand Thailand 0.5061362385749817
Amman Jordan Banjul Gambia Gambia 0.4656473696231842
Amman Jordan Beijing China China 0.5920190215110779
Amman Jordan Beirut Lebanon Lebanon 0.5926629304885864
Amman Jordan Belgrade Serbia Serbia 0.5175940990447998
Amman Jordan Belmopan Belize Belize 0.483012318611145
Amman Jordan Berlin Germany Riley_Tutas 0.4790624976158142
Amman Jordan Bern Switzerland coach_Bobby_Curlings 0.4519596993923187
Amman Jordan Bishkek Kyrgyzstan Kyrgyzstan 0.4882984459400177
Amman Jordan Bratislava Slovakia Poland 0.47229939699172974
Amman Jordan Brussels Belgium EU 0.471582293510437
Amman Jordan Bucharest Romania Romania 0.5630884170532227
Amman Jordan Budapest Hungary Hungary 0.5485291481018066
Amman Jordan Bujumbura Burundi Chad 0.4551108777523041
Amman Jordan Cairo Egypt Egypt 0.5207215547561646
Amman Jordan Canberra Australia NSW 0.5223391652107239
Amman Jordan Caracas Venezuela Chavez 0.568759560585022
Amman Jordan Chisinau Moldova Moldovan 0.5298600196838379
Amman Jordan Conakry Guinea Camara 0.4627198576927185
Amman Jordan Copenhagen Denmark Clare_MacCarthy 0.4358166456222534
Amman Jordan Dakar Senegal Dakar_Rally 0.5214569568634033
Amman Jordan Damascus Syria Syria 0.5283724069595337
Amman Jordan Dhaka Bangladesh Bangladesh 0.5136639475822449
Amman Jordan Doha Qatar WTO_Doha 0.42042186856269836
Amman Jordan Dublin Ireland Ireland 0.5377640724182129
Amman Jordan Dushanbe Tajikistan Tajikistan 0.48419272899627686
Amman Jordan Funafuti Tuvalu SailTime_Channel 0.4349402189254761
Amman Jordan Gaborone Botswana Botswana 0.4909810721874237
Amman Jordan Georgetown Guyana Jerrelle_Benimon 0.4900314211845398
Ankara Turkey Antananarivo Madagascar Ivory_Coast 0.5750538110733032
Ankara Turkey Apia Samoa Samoa 0.5783067941665649
Ankara Turkey Ashgabat Turkmenistan Turkmenistan 0.7290096282958984
Ankara Turkey Asmara Eritrea Eritrea 0.7368984818458557
Ankara Turkey Astana Kazakhstan Astaná 0.570526123046875
Ankara Turkey Athens Greece Greece 0.6195218563079834
Ankara Turkey Baghdad Iraq Iraq 0.6623215675354004
Ankara Turkey Baku Azerbaijan Azerbaijan 0.80812668800354
Ankara Turkey Bamako Mali Senegal 0.6245492696762085
Ankara Turkey Bangkok Thailand Thailand 0.8051744699478149
Ankara Turkey Banjul Gambia Gambia 0.6890231370925903
Ankara Turkey Beijing China China 0.8191134929656982
Ankara Turkey Beirut Lebanon Lebanon 0.7161802649497986
Ankara Turkey Belgrade Serbia Serbia 0.7206131219863892
Ankara Turkey Belmopan Belize Belize 0.6378670930862427
Ankara Turkey Berlin Germany Germany 0.696662425994873
Ankara Turkey Bern Switzerland Switzerland 0.5052525401115417
Ankara Turkey Bishkek Kyrgyzstan Kyrgyzstan 0.7339495420455933
Ankara Turkey Bratislava Slovakia Slovakia 0.6921257972717285
Ankara Turkey Brussels Belgium EU 0.648461639881134
Ankara Turkey Bucharest Romania Romania 0.7949812412261963
Ankara Turkey Budapest Hungary Hungary 0.7733778953552246
Ankara Turkey Bujumbura Burundi Burundi 0.6772651672363281
Ankara Turkey Cairo Egypt Egypt 0.7638795375823975
Ankara Turkey Canberra Australia Australia 0.7391796708106995
Ankara Turkey Caracas Venezuela Venezuela 0.7519181966781616
Ankara Turkey Chisinau Moldova Moldova 0.743363618850708
Ankara Turkey Conakry Guinea Ivory_Coast 0.606752872467041
Ankara Turkey Copenhagen Denmark Denmark 0.5861058235168457
Ankara Turkey Dakar Senegal Dakar_Rally 0.6227447986602783
Ankara Turkey Damascus Syria Syria 0.7540785074234009
Ankara Turkey Dhaka Bangladesh Bangladesh 0.773345410823822
Ankara Turkey Doha Qatar Qatar 0.6064220666885376
Ankara Turkey Dublin Ireland Ireland 0.7510402202606201
Ankara Turkey Dushanbe Tajikistan Tajikistan 0.7314085960388184
Ankara Turkey Funafuti Tuvalu islands 0.4785638153553009
Ankara Turkey Gaborone Botswana Botswana 0.6858713626861572
Ankara Turkey Georgetown Guyana Charles_Kupchan_professor 0.4881702959537506
Ankara Turkey Hanoi Vietnam Viet_Nam 0.7313085794448853
Antananarivo Madagascar Apia Samoa Vanuatu 0.5375213623046875
Antananarivo Madagascar Ashgabat Turkmenistan Turkmenistan 0.6730561852455139
Antananarivo Madagascar Asmara Eritrea Eritrea 0.6578670144081116
Antananarivo Madagascar Astana Kazakhstan Kazakhstan 0.48064327239990234
Antananarivo Madagascar Athens Greece Greece 0.5160377025604248
Antananarivo Madagascar Baghdad Iraq Iraq 0.5886111259460449
Antananarivo Madagascar Baku Azerbaijan Azerbaijan 0.6935055255889893
Antananarivo Madagascar Bamako Mali Mali 0.5679625868797302
Antananarivo Madagascar Bangkok Thailand Thailand 0.6717177629470825
Antananarivo Madagascar Banjul Gambia Gambia 0.6164911985397339
Antananarivo Madagascar Beijing China China 0.6672717928886414
Antananarivo Madagascar Beirut Lebanon Lebanon 0.5812000632286072
Antananarivo Madagascar Belgrade Serbia Serbia 0.6138867139816284
Antananarivo Madagascar Belmopan Belize Belize 0.596030592918396
Antananarivo Madagascar Berlin Germany Germany 0.5521805286407471
Antananarivo Madagascar Bern Switzerland coach_Bobby_Curlings 0.4199364185333252
Antananarivo Madagascar Bishkek Kyrgyzstan Kyrgyzstan 0.6895140409469604
Antananarivo Madagascar Bratislava Slovakia Slovakia 0.5463588237762451
Antananarivo Madagascar Brussels Belgium EU 0.5825178623199463
Antananarivo Madagascar Bucharest Romania Romania 0.6471518278121948
Antananarivo Madagascar Budapest Hungary Hungary 0.614448070526123
Antananarivo Madagascar Bujumbura Burundi Burundi 0.635879635810852
Antananarivo Madagascar Cairo Egypt Egypt 0.6739000082015991
Antananarivo Madagascar Canberra Australia Australia 0.6014399528503418
Antananarivo Madagascar Caracas Venezuela Venezuela 0.6546628475189209
Antananarivo Madagascar Chisinau Moldova Moldova 0.6626325249671936
Antananarivo Madagascar Conakry Guinea Guinea 0.5826239585876465
Antananarivo Madagascar Copenhagen Denmark Copenhagen_Denmark 0.541713535785675
Antananarivo Madagascar Dakar Senegal Mauritania 0.5745071768760681
Antananarivo Madagascar Damascus Syria Syria 0.648703932762146
Antananarivo Madagascar Dhaka Bangladesh Bangladesh 0.6803807020187378
Antananarivo Madagascar Doha Qatar WTO_Doha 0.5218368768692017
Antananarivo Madagascar Dublin Ireland Ireland 0.6108529567718506
Antananarivo Madagascar Dushanbe Tajikistan Tajikistan 0.6108886003494263
Antananarivo Madagascar Funafuti Tuvalu Palau_Micronesia 0.4690818786621094
Antananarivo Madagascar Gaborone Botswana Botswana 0.6674628257751465
Antananarivo Madagascar Georgetown Guyana Princeton 0.4669434130191803
Antananarivo Madagascar Hanoi Vietnam Viet_Nam 0.6114161014556885
Antananarivo Madagascar Harare Zimbabwe Zimbabwe 0.7130051255226135
Apia Samoa Ashgabat Turkmenistan Turkmenistan 0.6233027577400208
Apia Samoa Asmara Eritrea Eritrea 0.636445164680481
Apia Samoa Astana Kazakhstan Alexandre_Vinokourov 0.5282468795776367
Apia Samoa Athens Greece Greece 0.4996417760848999
Apia Samoa Baghdad Iraq Iraqi 0.6507539749145508
Apia Samoa Baku Azerbaijan Azerbaijan 0.6950594186782837
Apia Samoa Bamako Mali Senegal 0.6029208302497864
Apia Samoa Bangkok Thailand Thailand 0.635033130645752
Apia Samoa Banjul Gambia Gambia 0.5986051559448242
Apia Samoa Beijing China China 0.66107177734375
Apia Samoa Beirut Lebanon Lebanon 0.6028041839599609
Apia Samoa Belgrade Serbia Serbia 0.6802669763565063
Apia Samoa Belmopan Belize Belize 0.5758139491081238
Apia Samoa Berlin Germany Germany 0.5851199626922607
Apia Samoa Bern Switzerland Berne 0.4460960328578949
Apia Samoa Bishkek Kyrgyzstan Kyrgyzstan 0.6523162722587585
Apia Samoa Bratislava Slovakia Slovakia 0.5938678979873657
Apia Samoa Brussels Belgium EU 0.5601630210876465
Apia Samoa Bucharest Romania Romania 0.6525741815567017
Apia Samoa Budapest Hungary Hungary 0.6248323917388916
Apia Samoa Bujumbura Burundi Burundi 0.6018662452697754
Apia Samoa Cairo Egypt Egypt 0.6005532741546631
Apia Samoa Canberra Australia Australia 0.5952409505844116
Apia Samoa Caracas Venezuela Venezuela 0.6202465295791626
Apia Samoa Chisinau Moldova Moldova 0.6313319802284241
Apia Samoa Conakry Guinea Guinea 0.5475499629974365
Apia Samoa Copenhagen Denmark Copenhagen_Denmark 0.5753480195999146
Apia Samoa Dakar Senegal Dakar_Rally 0.5927809476852417
Apia Samoa Damascus Syria Syria 0.651454746723175
Apia Samoa Dhaka Bangladesh Bangladesh 0.6789692640304565
Apia Samoa Doha Qatar Doha_Qatar 0.5473344326019287
Apia Samoa Dublin Ireland Ireland 0.6759680509567261
Apia Samoa Dushanbe Tajikistan Tajikistan 0.6163016557693481
Apia Samoa Funafuti Tuvalu coral_atolls 0.474296897649765
Apia Samoa Gaborone Botswana Botswana 0.5999155044555664
Apia Samoa Georgetown Guyana Princeton 0.5125910639762878
Apia Samoa Hanoi Vietnam Vietnamese 0.5764174461364746
Apia Samoa Harare Zimbabwe Zimbabwe 0.6373553276062012
Apia Samoa Havana Cuba Cuba 0.6375641822814941
Ashgabat Turkmenistan Asmara Eritrea Eritrea 0.7721680402755737
Ashgabat Turkmenistan Astana Kazakhstan Kazakhstan 0.5860617160797119
Ashgabat Turkmenistan Athens Greece Greece 0.6101943254470825
Ashgabat Turkmenistan Baghdad Iraq Iraq 0.7076681852340698
Ashgabat Turkmenistan Baku Azerbaijan Azerbaijan 0.8360775709152222
Ashgabat Turkmenistan Bamako Mali Burkina_Faso 0.6263719201087952
Ashgabat Turkmenistan Bangkok Thailand Thailand 0.7668386101722717
Ashgabat Turkmenistan Banjul Gambia Gambia 0.7194061279296875
Ashgabat Turkmenistan Beijing China China 0.7686449885368347
Ashgabat Turkmenistan Beirut Lebanon Lebanon 0.6848342418670654
Ashgabat Turkmenistan Belgrade Serbia Serbia 0.7360723614692688
Ashgabat Turkmenistan Belmopan Belize Belize 0.6232655048370361
Ashgabat Turkmenistan Berlin Germany Germany 0.6342308521270752
